City,Pincode,Business_Category,Investment_Lakhs,Competitor_Count,Mall_Proximity,Footfall_Proxy,Rent,Youth_Pop_%,Female_Pop_%,Avg_Income,Population,Total_Area,Male_Pop_%,Success_Ratio
Thane,401202,Cafe,16,19,1,2299,31131,35,47,47254,192931,874.5,53,0.83
Thane,401202,Watch,17,33,1,2299,31131,35,47,47254,192931,874.5,53,0.76
Thane,401202,Bakery,10,18,1,2299,31131,35,47,47254,192931,874.5,53,0.9
Thane,401202,Shoe,18,28,1,2299,31131,35,47,47254,192931,874.5,53,0.78
Thane,401203,Cafe,26,25,1,2736,26788,27,48,43691,456710,891.1,52,0.82
Thane,401203,Watch,18,17,1,2736,26788,27,48,43691,456710,891.1,52,0.75
Thane,401203,Bakery,16,5,1,2736,26788,27,48,43691,456710,891.1,52,0.89
Thane,401203,Shoe,17,34,1,2736,26788,27,48,43691,456710,891.1,52,0.77
Thane,401207,Cafe,22,19,1,2514,14762,38,48,24023,403867,569.6,52,0.82
Thane,401207,Watch,19,22,1,2514,14762,38,48,24023,403867,569.6,52,0.75
Thane,401207,Bakery,12,7,1,2514,14762,38,48,24023,403867,569.6,52,0.89
Thane,401207,Shoe,14,31,1,2514,14762,38,48,24023,403867,569.6,52,0.77
Thane,401209,Cafe,25,33,1,2196,27156,30,49,40164,464177,492.3,51,0.82
Thane,401209,Watch,11,32,1,2196,27156,30,49,40164,464177,492.3,51,0.75
Thane,401209,Bakery,10,18,1,2196,27156,30,49,40164,464177,492.3,51,0.89
Thane,401209,Shoe,15,25,1,2196,27156,30,49,40164,464177,492.3,51,0.77
Thane,401301,Cafe,15,12,1,2668,48709,30,46,74014,468653,390.5,54,0.83
Thane,401301,Watch,13,38,1,2668,48709,30,46,74014,468653,390.5,54,0.76
Thane,401301,Bakery,17,14,1,2668,48709,30,46,74014,468653,390.5,54,0.9
Thane,401301,Shoe,19,35,1,2668,48709,30,46,74014,468653,390.5,54,0.78
Thane,401302,Cafe,29,11,1,2708,35861,33,49,57720,469573,442.3,51,0.82
Thane,401302,Watch,18,31,1,2708,35861,33,49,57720,469573,442.3,51,0.75
Thane,401302,Bakery,8,10,1,2708,35861,33,49,57720,469573,442.3,51,0.89
Thane,401302,Shoe,21,26,1,2708,35861,33,49,57720,469573,442.3,51,0.77
Thane,401303,Cafe,15,11,1,2870,43544,34,48,60849,221869,265.8,52,0.82
Thane,401303,Watch,15,28,1,2870,43544,34,48,60849,221869,265.8,52,0.75
Thane,401303,Bakery,9,11,1,2870,43544,34,48,60849,221869,265.8,52,0.89
Thane,401303,Shoe,20,39,1,2870,43544,34,48,60849,221869,265.8,52,0.77
Thane,401304,Cafe,29,29,1,2567,46586,34,46,77376,238090,260.9,54,0.83
Thane,401304,Watch,14,33,1,2567,46586,34,46,77376,238090,260.9,54,0.76
Thane,401304,Bakery,8,9,1,2567,46586,34,46,77376,238090,260.9,54,0.9
Thane,401304,Shoe,21,36,1,2567,46586,34,46,77376,238090,260.9,54,0.78
Thane,402604,Cafe,19,17,0,1789,14175,30,50,25059,33376,241.7,50,0.82
Thane,402604,Watch,17,52,0,1789,14175,30,50,25059,33376,241.7,50,0.75
Thane,402604,Bakery,12,13,0,1789,14175,30,50,25059,33376,241.7,50,0.89
Thane,402604,Shoe,22,24,0,1789,14175,30,50,25059,33376,241.7,50,0.77
Thane,421001,Cafe,17,27,1,2496,41871,37,47,69849,447674,836.8,53,0.83
Thane,421001,Watch,16,17,1,2496,41871,37,47,69849,447674,836.8,53,0.76
Thane,421001,Bakery,17,18,1,2496,41871,37,47,69849,447674,836.8,53,0.9
Thane,421001,Shoe,25,32,1,2496,41871,37,47,69849,447674,836.8,53,0.78
Thane,421003,Cafe,29,12,1,2922,22936,36,49,34513,290750,509.6,51,0.82
Thane,421003,Watch,18,41,1,2922,22936,36,49,34513,290750,509.6,51,0.75
Thane,421003,Bakery,11,5,1,2922,22936,36,49,34513,290750,509.6,51,0.89
Thane,421003,Shoe,20,24,1,2922,22936,36,49,34513,290750,509.6,51,0.77
Thane,421504,Cafe,29,17,1,2559,36983,27,50,59384,247255,500.7,50,0.82
Thane,421504,Watch,13,28,1,2559,36983,27,50,59384,247255,500.7,50,0.75
Thane,421504,Bakery,8,16,1,2559,36983,27,50,59384,247255,500.7,50,0.89
Thane,421504,Shoe,15,33,1,2559,36983,27,50,59384,247255,500.7,50,0.77
Pimpri-Chinchwad,412114,Cafe,30,24,1,2169,28669,28,50,50499,156391,208.1,50,0.82
Pimpri-Chinchwad,412114,Watch,12,41,1,2169,28669,28,50,50499,156391,208.1,50,0.75
Pimpri-Chinchwad,412114,Bakery,18,8,1,2169,28669,28,50,50499,156391,208.1,50,0.89
Pimpri-Chinchwad,412114,Shoe,13,35,1,2169,28669,28,50,50499,156391,208.1,50,0.77
Pimpri-Chinchwad,412162,Cafe,21,29,1,2338,32612,31,48,48063,319381,709.5,52,0.82
Pimpri-Chinchwad,412162,Watch,14,25,1,2338,32612,31,48,48063,319381,709.5,52,0.75
Pimpri-Chinchwad,412162,Bakery,17,13,1,2338,32612,31,48,48063,319381,709.5,52,0.89
Pimpri-Chinchwad,412162,Shoe,21,29,1,2338,32612,31,48,48063,319381,709.5,52,0.77
Pimpri-Chinchwad,412501,Cafe,18,27,0,1367,36306,25,46,61341,123642,293.0,54,0.83
Pimpri-Chinchwad,412501,Watch,18,33,0,1367,36306,25,46,61341,123642,293.0,54,0.76
Pimpri-Chinchwad,412501,Bakery,14,17,0,1367,36306,25,46,61341,123642,293.0,54,0.9
Pimpri-Chinchwad,412501,Shoe,21,38,0,1367,36306,25,46,61341,123642,293.0,54,0.78
Bhiwandi,421201,Cafe,16,17,0,410,15957,31,49,28761,131619,178.0,51,0.82
Bhiwandi,421201,Watch,12,34,0,410,15957,31,49,28761,131619,178.0,51,0.75
Bhiwandi,421201,Bakery,17,6,0,410,15957,31,49,28761,131619,178.0,51,0.89
Bhiwandi,421201,Shoe,15,18,0,410,15957,31,49,28761,131619,178.0,51,0.77
Bhiwandi,421202,Cafe,16,26,1,561,31131,35,47,47254,192931,874.5,53,0.83
Bhiwandi,421202,Watch,17,27,1,561,31131,35,47,47254,192931,874.5,53,0.76
Bhiwandi,421202,Bakery,10,22,1,561,31131,35,47,47254,192931,874.5,53,0.9
Bhiwandi,421202,Shoe,18,29,1,561,31131,35,47,47254,192931,874.5,53,0.78
Bhiwandi,421203,Cafe,26,18,1,636,26788,27,48,43691,456710,891.1,52,0.82
Bhiwandi,421203,Watch,18,47,1,636,26788,27,48,43691,456710,891.1,52,0.75
Bhiwandi,421203,Bakery,16,16,1,636,26788,27,48,43691,456710,891.1,52,0.89
Bhiwandi,421203,Shoe,17,37,1,636,26788,27,48,43691,456710,891.1,52,0.77
Kalyan,421301,Cafe,15,12,1,2278,48709,30,46,74014,468653,390.5,54,0.83
Kalyan,421301,Watch,13,30,1,2278,48709,30,46,74014,468653,390.5,54,0.76
Kalyan,421301,Bakery,17,12,1,2278,48709,30,46,74014,468653,390.5,54,0.9
Kalyan,421301,Shoe,19,22,1,2278,48709,30,46,74014,468653,390.5,54,0.78
Kalyan,421304,Cafe,29,27,1,2765,46586,34,46,77376,238090,260.9,54,0.83
Kalyan,421304,Watch,14,32,1,2765,46586,34,46,77376,238090,260.9,54,0.76
Kalyan,421304,Bakery,8,15,1,2765,46586,34,46,77376,238090,260.9,54,0.9
Kalyan,421304,Shoe,21,33,1,2765,46586,34,46,77376,238090,260.9,54,0.78
Navi Mumbai,410209,Cafe,17,22,1,2431,18654,34,48,31095,322048,596.6,52,0.82
Navi Mumbai,410209,Watch,12,35,1,2431,18654,34,48,31095,322048,596.6,52,0.75
Navi Mumbai,410209,Bakery,10,18,1,2431,18654,34,48,31095,322048,596.6,52,0.89
Navi Mumbai,410209,Shoe,21,32,1,2431,18654,34,48,31095,322048,596.6,52,0.77
Solapur,413001,Cafe,24,30,1,1404,16581,30,47,29554,182763,633.6,53,0.83
Solapur,413001,Watch,15,30,1,1404,16581,30,47,29554,182763,633.6,53,0.76
Solapur,413001,Bakery,15,6,1,1404,16581,30,47,29554,182763,633.6,53,0.9
Solapur,413001,Shoe,15,28,1,1404,16581,30,47,29554,182763,633.6,53,0.78
Solapur,413002,Cafe,16,18,0,846,48415,31,46,75160,132987,672.2,54,0.83
Solapur,413002,Watch,10,34,0,846,48415,31,46,75160,132987,672.2,54,0.76
Solapur,413002,Bakery,9,17,0,846,48415,31,46,75160,132987,672.2,54,0.9
Solapur,413002,Shoe,17,37,0,846,48415,31,46,75160,132987,672.2,54,0.78
Solapur,413003,Cafe,16,17,1,1418,24704,35,48,36257,321441,427.7,52,0.82
Solapur,413003,Watch,10,18,1,1418,24704,35,48,36257,321441,427.7,52,0.75
Solapur,413003,Bakery,15,19,1,1418,24704,35,48,36257,321441,427.7,52,0.89
Solapur,413003,Shoe,20,27,1,1418,24704,35,48,36257,321441,427.7,52,0.77
Solapur,413004,Cafe,17,9,1,1613,44780,26,46,65941,289339,442.0,54,0.83
Solapur,413004,Watch,19,43,1,1613,44780,26,46,65941,289339,442.0,54,0.76
Solapur,413004,Bakery,12,22,1,1613,44780,26,46,65941,289339,442.0,54,0.9
Solapur,413004,Shoe,17,24,1,1613,44780,26,46,65941,289339,442.0,54,0.78
Solapur,413005,Cafe,21,29,1,939,40000,30,49,46060,412055,69.4,51,0.82
Solapur,413005,Watch,17,39,1,939,40000,30,49,46060,412055,69.4,51,0.75
Solapur,413005,Bakery,15,14,1,939,40000,30,49,46060,412055,69.4,51,0.89
Solapur,413005,Shoe,25,44,1,939,40000,30,49,46060,412055,69.4,51,0.77
Solapur,413006,Cafe,24,23,1,1243,47080,33,46,72484,401536,641.9,54,0.83
Solapur,413006,Watch,15,38,1,1243,47080,33,46,72484,401536,641.9,54,0.76
Solapur,413006,Bakery,18,12,1,1243,47080,33,46,72484,401536,641.9,54,0.9
Solapur,413006,Shoe,22,42,1,1243,47080,33,46,72484,401536,641.9,54,0.78
Solapur,413007,Cafe,21,12,1,1239,31384,32,49,53776,380485,320.0,51,0.82
Solapur,413007,Watch,10,40,1,1239,31384,32,49,53776,380485,320.0,51,0.75
Solapur,413007,Bakery,17,17,1,1239,31384,32,49,53776,380485,320.0,51,0.89
Solapur,413007,Shoe,13,28,1,1239,31384,32,49,53776,380485,320.0,51,0.77
Solapur,413008,Cafe,17,9,1,1121,19253,31,46,30422,167319,446.5,54,0.83
Solapur,413008,Watch,12,35,1,1121,19253,31,46,30422,167319,446.5,54,0.76
Solapur,413008,Bakery,14,18,1,1121,19253,31,46,30422,167319,446.5,54,0.9
Solapur,413008,Shoe,23,33,1,1121,19253,31,46,30422,167319,446.5,54,0.78
Solapur,413215,Cafe,30,12,1,1242,13909,34,47,27736,419588,718.8,53,0.83
Solapur,413215,Watch,18,46,1,1242,13909,34,47,27736,419588,718.8,53,0.76
Solapur,413215,Bakery,12,12,1,1242,13909,34,47,27736,419588,718.8,53,0.9
Solapur,413215,Shoe,14,32,1,1242,13909,34,47,27736,419588,718.8,53,0.78
Solapur,413216,Cafe,20,20,1,1212,48127,37,47,74508,347363,834.1,53,0.83
Solapur,413216,Watch,19,33,1,1212,48127,37,47,74508,347363,834.1,53,0.76
Solapur,413216,Bakery,10,19,1,1212,48127,37,47,74508,347363,834.1,53,0.9
Solapur,413216,Shoe,25,30,1,1212,48127,37,47,74508,347363,834.1,53,0.78
Solapur,413221,Cafe,30,28,1,1361,23428,28,46,38167,277075,627.4,54,0.83
Solapur,413221,Watch,11,37,1,1361,23428,28,46,38167,277075,627.4,54,0.76
Solapur,413221,Bakery,13,9,1,1361,23428,28,46,38167,277075,627.4,54,0.9
Solapur,413221,Shoe,18,25,1,1361,23428,28,46,38167,277075,627.4,54,0.78
Solapur,413222,Cafe,16,17,1,1193,35042,29,46,53253,232021,170.7,54,0.83
Solapur,413222,Watch,20,25,1,1193,35042,29,46,53253,232021,170.7,54,0.76
Solapur,413222,Bakery,17,20,1,1193,35042,29,46,53253,232021,170.7,54,0.9
Solapur,413222,Shoe,17,34,1,1193,35042,29,46,53253,232021,170.7,54,0.78
Solapur,413224,Cafe,20,19,1,955,43962,33,46,72245,394755,215.6,54,0.83
Solapur,413224,Watch,20,43,1,955,43962,33,46,72245,394755,215.6,54,0.76
Solapur,413224,Bakery,13,22,1,955,43962,33,46,72245,394755,215.6,54,0.9
Solapur,413224,Shoe,16,24,1,955,43962,33,46,72245,394755,215.6,54,0.78
Solapur,413225,Cafe,18,30,1,1384,37824,37,48,61865,386891,730.1,52,0.82
Solapur,413225,Watch,19,26,1,1384,37824,37,48,61865,386891,730.1,52,0.75
Solapur,413225,Bakery,10,12,1,1384,37824,37,48,61865,386891,730.1,52,0.89
Solapur,413225,Shoe,16,27,1,1384,37824,37,48,61865,386891,730.1,52,0.77
Solapur,413228,Cafe,17,27,0,665,31764,27,49,49491,148562,185.1,51,0.82
Solapur,413228,Watch,16,51,0,665,31764,27,49,49491,148562,185.1,51,0.75
Solapur,413228,Bakery,8,14,0,665,31764,27,49,49491,148562,185.1,51,0.89
Solapur,413228,Shoe,13,22,0,665,31764,27,49,49491,148562,185.1,51,0.77
Solapur,413235,Cafe,26,25,1,1116,25724,28,50,37204,415809,864.2,50,0.82
Solapur,413235,Watch,17,48,1,1116,25724,28,50,37204,415809,864.2,50,0.75
Solapur,413235,Bakery,13,15,1,1116,25724,28,50,37204,415809,864.2,50,0.89
Solapur,413235,Shoe,12,14,1,1116,25724,28,50,37204,415809,864.2,50,0.77
Solapur,413245,Cafe,25,22,1,1451,16338,28,46,21394,261415,118.2,54,0.83
Solapur,413245,Watch,15,35,1,1451,16338,28,46,21394,261415,118.2,54,0.76
Solapur,413245,Bakery,9,17,1,1451,16338,28,46,21394,261415,118.2,54,0.9
Solapur,413245,Shoe,13,25,1,1451,16338,28,46,21394,261415,118.2,54,0.78
Solapur,413253,Cafe,20,9,1,1434,18977,31,47,28604,498805,824.4,53,0.83
Solapur,413253,Watch,20,19,1,1434,18977,31,47,28604,498805,824.4,53,0.76
Solapur,413253,Bakery,16,22,1,1434,18977,31,47,28604,498805,824.4,53,0.9
Solapur,413253,Shoe,21,26,1,1434,18977,31,47,28604,498805,824.4,53,0.78
Solapur,413255,Cafe,25,14,0,584,11897,32,49,21304,101466,122.1,51,0.82
Solapur,413255,Watch,11,41,0,584,11897,32,49,21304,101466,122.1,51,0.75
Solapur,413255,Bakery,11,13,0,584,11897,32,49,21304,101466,122.1,51,0.89
Solapur,413255,Shoe,16,38,0,584,11897,32,49,21304,101466,122.1,51,0.77
Solapur,413623,Cafe,16,16,0,606,13996,29,46,24982,103768,844.2,54,0.83
Solapur,413623,Watch,18,34,0,606,13996,29,46,24982,103768,844.2,54,0.76
Solapur,413623,Bakery,16,12,0,606,13996,29,46,24982,103768,844.2,54,0.9
Solapur,413623,Shoe,18,27,0,606,13996,29,46,24982,103768,844.2,54,0.78
Amravati,444601,Cafe,21,31,0,931,37157,35,47,53275,116773,176.6,53,0.83
Amravati,444601,Watch,14,41,0,931,37157,35,47,53275,116773,176.6,53,0.76
Amravati,444601,Bakery,17,9,0,931,37157,35,47,53275,116773,176.6,53,0.9
Amravati,444601,Shoe,20,21,0,931,37157,35,47,53275,116773,176.6,53,0.78
Amravati,444602,Cafe,21,26,1,1317,13497,27,50,24005,338247,693.2,50,0.82
Amravati,444602,Watch,20,25,1,1317,13497,27,50,24005,338247,693.2,50,0.75
Amravati,444602,Bakery,10,23,1,1317,13497,27,50,24005,338247,693.2,50,0.89
Amravati,444602,Shoe,18,35,1,1317,13497,27,50,24005,338247,693.2,50,0.77
Amravati,444603,Cafe,28,19,1,1349,51799,25,49,79679,322376,782.2,51,0.82
Amravati,444603,Watch,18,43,1,1349,51799,25,49,79679,322376,782.2,51,0.75
Amravati,444603,Bakery,9,5,1,1349,51799,25,49,79679,322376,782.2,51,0.89
Amravati,444603,Shoe,23,19,1,1349,51799,25,49,79679,322376,782.2,51,0.77
Amravati,444604,Cafe,19,20,0,708,25795,28,47,45796,51121,321.7,53,0.83
Amravati,444604,Watch,18,26,0,708,25795,28,47,45796,51121,321.7,53,0.76
Amravati,444604,Bakery,10,15,0,708,25795,28,47,45796,51121,321.7,53,0.9
Amravati,444604,Shoe,25,22,0,708,25795,28,47,45796,51121,321.7,53,0.78
Amravati,444605,Cafe,26,23,1,1131,17376,30,50,26144,317847,185.6,50,0.82
Amravati,444605,Watch,20,52,1,1131,17376,30,50,26144,317847,185.6,50,0.75
Amravati,444605,Bakery,12,10,1,1131,17376,30,50,26144,317847,185.6,50,0.89
Amravati,444605,Shoe,17,30,1,1131,17376,30,50,26144,317847,185.6,50,0.77
Amravati,444606,Cafe,17,27,1,1140,42127,28,46,60193,317036,182.2,54,0.83
Amravati,444606,Watch,20,24,1,1140,42127,28,46,60193,317036,182.2,54,0.76
Amravati,444606,Bakery,10,13,1,1140,42127,28,46,60193,317036,182.2,54,0.9
Amravati,444606,Shoe,22,35,1,1140,42127,28,46,60193,317036,182.2,54,0.78
Amravati,444607,Cafe,15,23,1,1341,21671,31,49,31920,174126,777.7,51,0.82
Amravati,444607,Watch,18,32,1,1341,21671,31,49,31920,174126,777.7,51,0.75
Amravati,444607,Bakery,8,17,1,1341,21671,31,49,31920,174126,777.7,51,0.89
Amravati,444607,Shoe,25,30,1,1341,21671,31,49,31920,174126,777.7,51,0.77
Amravati,444609,Cafe,18,16,0,749,41368,36,47,63435,70229,286.5,53,0.83
Amravati,444609,Watch,14,35,0,749,41368,36,47,63435,70229,286.5,53,0.76
Amravati,444609,Bakery,12,13,0,749,41368,36,47,63435,70229,286.5,53,0.9
Amravati,444609,Shoe,13,33,0,749,41368,36,47,63435,70229,286.5,53,0.78
Amravati,444701,Cafe,22,8,1,1074,26475,38,49,42539,240331,273.0,51,0.82
Amravati,444701,Watch,14,46,1,1074,26475,38,49,42539,240331,273.0,51,0.75
Amravati,444701,Bakery,8,12,1,1074,26475,38,49,42539,240331,273.0,51,0.89
Amravati,444701,Shoe,14,25,1,1074,26475,38,49,42539,240331,273.0,51,0.77
Amravati,444704,Cafe,15,27,1,1454,46207,30,47,75759,371034,358.9,53,0.83
Amravati,444704,Watch,11,51,1,1454,46207,30,47,75759,371034,358.9,53,0.76
Amravati,444704,Bakery,15,23,1,1454,46207,30,47,75759,371034,358.9,53,0.9
Amravati,444704,Shoe,12,41,1,1454,46207,30,47,75759,371034,358.9,53,0.78
Amravati,444707,Cafe,15,15,1,1310,33618,25,47,35996,334297,48.8,53,0.83
Amravati,444707,Watch,17,39,1,1310,33618,25,47,35996,334297,48.8,53,0.76
Amravati,444707,Bakery,15,18,1,1310,33618,25,47,35996,334297,48.8,53,0.9
Amravati,444707,Shoe,21,23,1,1310,33618,25,47,35996,334297,48.8,53,0.78
Amravati,444708,Cafe,26,24,1,1238,44039,33,49,73843,295386,328.9,51,0.82
Amravati,444708,Watch,11,24,1,1238,44039,33,49,73843,295386,328.9,51,0.75
Amravati,444708,Bakery,13,12,1,1238,44039,33,49,73843,295386,328.9,51,0.89
Amravati,444708,Shoe,25,22,1,1238,44039,33,49,73843,295386,328.9,51,0.77
Amravati,444718,Cafe,29,7,0,912,20931,33,47,35202,49031,625.1,53,0.83
Amravati,444718,Watch,19,33,0,912,20931,33,47,35202,49031,625.1,53,0.76
Amravati,444718,Bakery,18,19,0,912,20931,33,47,35202,49031,625.1,53,0.9
Amravati,444718,Shoe,14,25,0,912,20931,33,47,35202,49031,625.1,53,0.78
Amravati,444723,Cafe,24,19,1,1009,29139,36,48,52178,294876,746.3,52,0.82
Amravati,444723,Watch,20,33,1,1009,29139,36,48,52178,294876,746.3,52,0.75
Amravati,444723,Bakery,15,14,1,1009,29139,36,48,52178,294876,746.3,52,0.89
Amravati,444723,Shoe,19,28,1,1009,29139,36,48,52178,294876,746.3,52,0.77
Amravati,444726,Cafe,28,30,1,1247,14754,28,50,24837,187710,480.6,50,0.82
Amravati,444726,Watch,16,38,1,1247,14754,28,50,24837,187710,480.6,50,0.75
Amravati,444726,Bakery,17,9,1,1247,14754,28,50,24837,187710,480.6,50,0.89
Amravati,444726,Shoe,24,26,1,1247,14754,28,50,24837,187710,480.6,50,0.77
Amravati,444801,Cafe,28,13,1,1218,19529,34,46,37134,161766,686.2,54,0.83
Amravati,444801,Watch,10,46,1,1218,19529,34,46,37134,161766,686.2,54,0.76
Amravati,444801,Bakery,16,7,1,1218,19529,34,46,37134,161766,686.2,54,0.9
Amravati,444801,Shoe,19,30,1,1218,19529,34,46,37134,161766,686.2,54,0.78
Amravati,444804,Cafe,16,16,0,825,35642,35,47,61374,73494,372.3,53,0.83
Amravati,444804,Watch,17,39,0,825,35642,35,47,61374,73494,372.3,53,0.76
Amravati,444804,Bakery,18,12,0,825,35642,35,47,61374,73494,372.3,53,0.9
Amravati,444804,Shoe,12,28,0,825,35642,35,47,61374,73494,372.3,53,0.78
Amravati,444814,Cafe,15,28,1,851,37856,27,46,65488,157362,846.4,54,0.83
Amravati,444814,Watch,14,35,1,851,37856,27,46,65488,157362,846.4,54,0.76
Amravati,444814,Bakery,10,19,1,851,37856,27,46,65488,157362,846.4,54,0.9
Amravati,444814,Shoe,24,39,1,851,37856,27,46,65488,157362,846.4,54,0.78
Amravati,444815,Cafe,29,13,1,1001,41679,38,49,70509,282577,820.1,51,0.82
Amravati,444815,Watch,19,48,1,1001,41679,38,49,70509,282577,820.1,51,0.75
Amravati,444815,Bakery,8,15,1,1001,41679,38,49,70509,282577,820.1,51,0.89
Amravati,444815,Shoe,23,18,1,1001,41679,38,49,70509,282577,820.1,51,0.77
Amravati,444827,Cafe,30,23,0,959,39046,28,46,64343,35495,886.2,54,0.83
Amravati,444827,Watch,10,31,0,959,39046,28,46,64343,35495,886.2,54,0.76
Amravati,444827,Bakery,11,9,0,959,39046,28,46,64343,35495,886.2,54,0.9
Amravati,444827,Shoe,16,25,0,959,39046,28,46,64343,35495,886.2,54,0.78
Amravati,444901,Cafe,24,15,1,1052,40501,36,50,63969,357729,397.9,50,0.82
Amravati,444901,Watch,15,44,1,1052,40501,36,50,63969,357729,397.9,50,0.75
Amravati,444901,Bakery,17,8,1,1052,40501,36,50,63969,357729,397.9,50,0.89
Amravati,444901,Shoe,24,25,1,1052,40501,36,50,63969,357729,397.9,50,0.77
Amravati,444902,Cafe,22,21,0,854,44123,35,47,70923,66423,845.2,53,0.83
Amravati,444902,Watch,17,34,0,854,44123,35,47,70923,66423,845.2,53,0.76
Amravati,444902,Bakery,18,16,0,854,44123,35,47,70923,66423,845.2,53,0.9
Amravati,444902,Shoe,16,37,0,854,44123,35,47,70923,66423,845.2,53,0.78
Amravati,444903,Cafe,29,16,1,1317,40003,25,49,60773,451380,666.2,51,0.82
Amravati,444903,Watch,19,34,1,1317,40003,25,49,60773,451380,666.2,51,0.75
Amravati,444903,Bakery,16,8,1,1317,40003,25,49,60773,451380,666.2,51,0.89
Amravati,444903,Shoe,24,35,1,1317,40003,25,49,60773,451380,666.2,51,0.77
Amravati,444904,Cafe,28,30,1,1614,27307,25,50,43181,398342,539.0,50,0.82
Amravati,444904,Watch,16,31,1,1614,27307,25,50,43181,398342,539.0,50,0.75
Amravati,444904,Bakery,16,23,1,1614,27307,25,50,43181,398342,539.0,50,0.89
Amravati,444904,Shoe,25,23,1,1614,27307,25,50,43181,398342,539.0,50,0.77
Amravati,444909,Cafe,26,28,1,1339,30518,33,47,47998,439916,341.3,53,0.83
Amravati,444909,Watch,17,34,1,1339,30518,33,47,47998,439916,341.3,53,0.76
Amravati,444909,Bakery,8,21,1,1339,30518,33,47,47998,439916,341.3,53,0.9
Amravati,444909,Shoe,23,29,1,1339,30518,33,47,47998,439916,341.3,53,0.78
Amravati,444915,Cafe,19,12,1,1488,30128,31,48,53175,169002,794.5,52,0.82
Amravati,444915,Watch,10,49,1,1488,30128,31,48,53175,169002,794.5,52,0.75
Amravati,444915,Bakery,13,22,1,1488,30128,31,48,53175,169002,794.5,52,0.89
Amravati,444915,Shoe,18,16,1,1488,30128,31,48,53175,169002,794.5,52,0.77
Amravati,444921,Cafe,22,24,1,1369,28965,31,46,45835,220032,871.4,54,0.83
Amravati,444921,Watch,11,41,1,1369,28965,31,46,45835,220032,871.4,54,0.76
Amravati,444921,Bakery,18,4,1,1369,28965,31,46,45835,220032,871.4,54,0.9
Amravati,444921,Shoe,14,23,1,1369,28965,31,46,45835,220032,871.4,54,0.78
Nanded,431601,Cafe,20,25,1,1314,39323,38,48,66820,236083,449.8,52,0.82
Nanded,431601,Watch,14,34,1,1314,39323,38,48,66820,236083,449.8,52,0.75
Nanded,431601,Bakery,13,10,1,1314,39323,38,48,66820,236083,449.8,52,0.89
Nanded,431601,Shoe,20,29,1,1314,39323,38,48,66820,236083,449.8,52,0.77
Nanded,431602,Cafe,16,28,1,1242,32862,35,47,51268,453548,252.9,53,0.83
Nanded,431602,Watch,15,38,1,1242,32862,35,47,51268,453548,252.9,53,0.76
Nanded,431602,Bakery,12,16,1,1242,32862,35,47,51268,453548,252.9,53,0.9
Nanded,431602,Shoe,20,24,1,1242,32862,35,47,51268,453548,252.9,53,0.78
Nanded,431605,Cafe,22,30,0,827,39837,28,46,65482,100875,88.1,54,0.83
Nanded,431605,Watch,15,27,0,827,39837,28,46,65482,100875,88.1,54,0.76
Nanded,431605,Bakery,18,14,0,827,39837,28,46,65482,100875,88.1,54,0.9
Nanded,431605,Shoe,19,18,0,827,39837,28,46,65482,100875,88.1,54,0.78
Nanded,431606,Cafe,17,16,1,1295,40436,26,47,70416,300600,498.2,53,0.83
Nanded,431606,Watch,13,37,1,1295,40436,26,47,70416,300600,498.2,53,0.76
Nanded,431606,Bakery,10,17,1,1295,40436,26,47,70416,300600,498.2,53,0.9
Nanded,431606,Shoe,12,22,1,1295,40436,26,47,70416,300600,498.2,53,0.78
Nanded,431707,Cafe,17,25,0,899,10871,34,50,21352,124629,671.0,50,0.82
Nanded,431707,Watch,17,46,0,899,10871,34,50,21352,124629,671.0,50,0.75
Nanded,431707,Bakery,13,9,0,899,10871,34,50,21352,124629,671.0,50,0.89
Nanded,431707,Shoe,12,32,0,899,10871,34,50,21352,124629,671.0,50,0.77
Nanded,431708,Cafe,16,18,1,1168,15099,35,48,20987,194925,115.4,52,0.82
Nanded,431708,Watch,12,43,1,1168,15099,35,48,20987,194925,115.4,52,0.75
Nanded,431708,Bakery,15,17,1,1168,15099,35,48,20987,194925,115.4,52,0.89
Nanded,431708,Shoe,25,26,1,1168,15099,35,48,20987,194925,115.4,52,0.77
Nanded,431709,Cafe,16,11,1,1139,16569,34,49,24071,480498,562.8,51,0.82
Nanded,431709,Watch,15,39,1,1139,16569,34,49,24071,480498,562.8,51,0.75
Nanded,431709,Bakery,10,14,1,1139,16569,34,49,24071,480498,562.8,51,0.89
Nanded,431709,Shoe,22,25,1,1139,16569,34,49,24071,480498,562.8,51,0.77
Nanded,431714,Cafe,26,17,1,1400,14161,33,48,21080,492352,383.8,52,0.82
Nanded,431714,Watch,10,26,1,1400,14161,33,48,21080,492352,383.8,52,0.75
Nanded,431714,Bakery,16,7,1,1400,14161,33,48,21080,492352,383.8,52,0.89
Nanded,431714,Shoe,14,27,1,1400,14161,33,48,21080,492352,383.8,52,0.77
Nanded,431746,Cafe,22,25,1,1108,51311,28,49,79747,150241,197.2,51,0.82
Nanded,431746,Watch,20,37,1,1108,51311,28,49,79747,150241,197.2,51,0.75
Nanded,431746,Bakery,15,15,1,1108,51311,28,49,79747,150241,197.2,51,0.89
Nanded,431746,Shoe,25,30,1,1108,51311,28,49,79747,150241,197.2,51,0.77
Nanded,431807,Cafe,29,34,1,1411,26968,25,47,31591,318313,161.0,53,0.83
